name,score,event,year,last_name,first_name,full_name
Maria ARTEMIEVA,144.72,RU,2015,ARTEMIEVA,Maria,"Maria, ARTEMIEVA"
Eliska BREZINOVA,134.04,RU,2015,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Elizaveta TUKTAMYSHEVA,196.6,CN,2015,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Julia LIPNITSKAIA,173.57,CN,2015,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Kanako MURAKAMI,169.39,CN,2015,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Polina EDMUNDS,161.27,CN,2015,EDMUNDS,Polina,"Polina, EDMUNDS"
Gabrielle DALEMAN,161.26,CN,2015,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Zijun LI,152.62,CN,2015,LI,Zijun,"Zijun, LI"
Viktoria HELGESSON,143.95,CN,2015,HELGESSON,Viktoria,"Viktoria, HELGESSON"
Hae Jin KIM,137.62,CN,2015,KIM,Haejin,"Haejin, KIM"
Christina GAO,125.04,CN,2015,GAO,Christina,"Christina, GAO"
Ashley CAIN,124.81,CN,2015,CAIN,Ashley,"Ashley, CAIN"
Anne Line GJERSEM,122.78,CN,2015,GJERSEM,Anne Line,"Anne Line, GJERSEM"
Gracie GOLD,191.16,JP,2015,GOLD,Gracie,"Gracie, GOLD"
Alena LEONOVA,186.4,JP,2015,LEONOVA,Alena,"Alena, LEONOVA"
Satoko MIYAHARA,179.02,JP,2015,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Kanako MURAKAMI,173.09,JP,2015,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Riona KATO,168.38,JP,2015,KATO,Riona,"Riona, KATO"
Gabrielle DALEMAN,164.74,JP,2015,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Zijun LI,162.9,JP,2015,LI,Zijun,"Zijun, LI"
Polina EDMUNDS,161.79,JP,2015,EDMUNDS,Polina,"Polina, EDMUNDS"
Christina GAO,147.51,JP,2015,GAO,Christina,"Christina, GAO"
Elene GEDEVANISHVILI,142.96,JP,2015,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
Anna OVCHAROVA,132.32,JP,2015,OVCHAROVA,Anna,"Anna, OVCHAROVA"
Anne Line GJERSEM,125.17,JP,2015,GJERSEM,Anne Line,"Anne Line, GJERSEM"
Elizaveta TUKTAMYSHEVA,203.58,FN,2015,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Elena RADIONOVA,198.74,FN,2015,RADIONOVA,Elena,"Elena, RADIONOVA"
Ashley WAGNER,189.5,FN,2015,WAGNER,Ashley,"Ashley, WAGNER"
Anna POGORILAYA,180.29,FN,2015,POGORILAYA,Anna,"Anna, POGORILAYA"
Julia LIPNITSKAIA,177.79,FN,2015,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Rika HONGO,176.13,FN,2015,HONGO,Rika,"Rika, HONGO"
Elizaveta TUKTAMYSHEVA,210.4,EU,2015,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Elena RADIONOVA,209.54,EU,2015,RADIONOVA,Elena,"Elena, RADIONOVA"
Anna POGORILAYA,191.81,EU,2015,POGORILAYA,Anna,"Anna, POGORILAYA"
Joshi HELGESSON,169.07,EU,2015,HELGESSON,Joshi,"Joshi, HELGESSON"
Viktoria HELGESSON,166.39,EU,2015,HELGESSON,Viktoria,"Viktoria, HELGESSON"
Mae Berenice MEITE,156.47,EU,2015,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Angelina KUCHVALSKA,156.37,EU,2015,KUCHVALSKA,Angelina,"Angelina, KUCHVALSKA"
Roberta RODEGHIERO,154.52,EU,2015,RODEGHIERO,Roberta,"Roberta, RODEGHIERO"
Nicole SCHOTT,153.63,EU,2015,SCHOTT,Nicole,"Nicole, SCHOTT"
Laurine LECAVELIER,151.43,EU,2015,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Nicole RAJICOVA,149.44,EU,2015,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Nathalie WEINZIERL,148.78,EU,2015,WEINZIERL,Nathalie,"Nathalie, WEINZIERL"
Anastasia GALUSTYAN,147.18,EU,2015,GALUSTYAN,Anastasia,"Anastasia, GALUSTYAN"
Eveline BRUNNER,143.97,EU,2015,BRUNNER,Eveline,"Eveline, BRUNNER"
Eliska BREZINOVA,143.05,EU,2015,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Natalia POPOVA,138.27,EU,2015,POPOVA,Natalia,"Natalia, POPOVA"
Kerstin FRANK,133.72,EU,2015,FRANK,Kerstin,"Kerstin, FRANK"
Sonia LAFUENTE,131.6,EU,2015,LAFUENTE,Sonia,"Sonia, LAFUENTE"
Aleksandra GOLOVKINA,131.47,EU,2015,GOLOVKINA,Aleksandra,"Aleksandra, GOLOVKINA"
Fleur MAXWELL,128.47,EU,2015,MAXWELL,Fleur,"Fleur, MAXWELL"
Camilla GJERSEM,128.1,EU,2015,GJERSEM,Camilla,"Camilla, GJERSEM"
Gerli LIINAMÄE,124.31,EU,2015,LIINAMÄE,Gerli,"Gerli, LIINAMÄE"
Elene GEDEVANISHVILI,122.88,EU,2015,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
Polina EDMUNDS,184.02,4C,2015,EDMUNDS,Polina,"Polina, EDMUNDS"
Satoko MIYAHARA,181.59,4C,2015,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Rika HONGO,177.44,4C,2015,HONGO,Rika,"Rika, HONGO"
Gracie GOLD,176.58,4C,2015,GOLD,Gracie,"Gracie, GOLD"
Zijun LI,175.92,4C,2015,LI,Zijun,"Zijun, LI"
Yuka NAGAI,168.09,4C,2015,NAGAI,Yuka,"Yuka, NAGAI"
Gabrielle DALEMAN,167.09,4C,2015,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Samantha CESARIO,166.76,4C,2015,CESARIO,Samantha,"Samantha, CESARIO"
So Youn PARK,163.75,4C,2015,PARK,Soyoun,"Soyoun, PARK"
Alaine CHARTRAND,161.22,4C,2015,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Hae Jin KIM,147.3,4C,2015,KIM,Haejin,"Haejin, KIM"
Kailani CRAINE,142.16,4C,2015,CRAINE,Kailani,"Kailani, CRAINE"
Song Joo CHEA,139.09,4C,2015,CHEA,Song Joo,"Song Joo, CHEA"
Veronik MALLET,130.15,4C,2015,MALLET,Veronik,"Veronik, MALLET"
Melissa BULANHAGUI,126.32,4C,2015,BULANHAGUI,Melissa,"Melissa, BULANHAGUI"
Alisson Krystle PERTICHETO,115.87,4C,2015,PERTICHETO,Alisson Krystle,"Alisson Krystle, PERTICHETO"
Brooklee HAN,114.02,4C,2015,HAN,Brooklee,"Brooklee, HAN"
Isadora WILLIAMS,113.96,4C,2015,WILLIAMS,Isadora,"Isadora, WILLIAMS"
Reyna HAMUI,105.94,4C,2015,HAMUI,Reyna,"Reyna, HAMUI"
Elizaveta TUKTAMYSHEVA,210.36,WR,2015,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Satoko MIYAHARA,193.6,WR,2015,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Elena RADIONOVA,191.47,WR,2015,RADIONOVA,Elena,"Elena, RADIONOVA"
Gracie GOLD,188.96,WR,2015,GOLD,Gracie,"Gracie, GOLD"
Ashley WAGNER,185.01,WR,2015,WAGNER,Ashley,"Ashley, WAGNER"
Rika HONGO,184.58,WR,2015,HONGO,Rika,"Rika, HONGO"
Kanako MURAKAMI,179.66,WR,2015,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Polina EDMUNDS,177.83,WR,2015,EDMUNDS,Polina,"Polina, EDMUNDS"
Zijun LI,165.22,WR,2015,LI,Zijun,"Zijun, LI"
Mae Berenice MEITE,162.75,WR,2015,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Alaine CHARTRAND,161.18,WR,2015,CHARTRAND,Alaine,"Alaine, CHARTRAND"
So Youn PARK,160.75,WR,2015,PARK,Soyoun,"Soyoun, PARK"
Anna POGORILAYA,160.31,WR,2015,POGORILAYA,Anna,"Anna, POGORILAYA"
Joshi HELGESSON,155.35,WR,2015,HELGESSON,Joshi,"Joshi, HELGESSON"
Nicole RAJICOVA,152.61,WR,2015,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Angelina KUCHVALSKA,141.54,WR,2015,KUCHVALSKA,Angelina,"Angelina, KUCHVALSKA"
Anne Line GJERSEM,139.75,WR,2015,GJERSEM,Anne Line,"Anne Line, GJERSEM"
Dasa GRM,137.45,WR,2015,GRM,Dasa,"Dasa, GRM"
Hae Jin KIM,136.24,WR,2015,KIM,Haejin,"Haejin, KIM"
Roberta RODEGHIERO,134.74,WR,2015,RODEGHIERO,Roberta,"Roberta, RODEGHIERO"
Gabrielle DALEMAN,133.57,WR,2015,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Elene GEDEVANISHVILI,132.25,WR,2015,GEDEVANISHVILI,Elene,"Elene, GEDEVANISHVILI"
Nicole SCHOTT,127.56,WR,2015,SCHOTT,Nicole,"Nicole, SCHOTT"
Giada RUSSO,120.11,WR,2015,RUSSO,Giada,"Giada, RUSSO"
Evgenia MEDVEDEVA,206.01,US,2016,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Gracie GOLD,202.8,US,2016,GOLD,Gracie,"Gracie, GOLD"
Satoko MIYAHARA,188.07,US,2016,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Elizabet TURSYNBAEVA,178.56,US,2016,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Karen CHEN,172.54,US,2016,CHEN,Karen,"Karen, CHEN"
Julia LIPNITSKAIA,170.63,US,2016,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Nicole RAJICOVA,167.32,US,2016,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Mariah BELL,160.94,US,2016,BELL,Mariah,"Mariah, BELL"
So Youn PARK,159.66,US,2016,PARK,Soyoun,"Soyoun, PARK"
Haruka IMAI,158.65,US,2016,IMAI,Haruka,"Haruka, IMAI"
Miyu NAKASHIO,153.29,US,2016,NAKASHIO,Miyu,"Miyu, NAKASHIO"
Alaine CHARTRAND,148.2,US,2016,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Ashley WAGNER,202.52,CA,2016,WAGNER,Ashley,"Ashley, WAGNER"
Elizaveta TUKTAMYSHEVA,188.99,CA,2016,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Yuka NAGAI,172.92,CA,2016,NAGAI,Yuka,"Yuka, NAGAI"
Kanako MURAKAMI,171.59,CA,2016,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Gabrielle DALEMAN,170.33,CA,2016,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Polina EDMUNDS,168.69,CA,2016,EDMUNDS,Polina,"Polina, EDMUNDS"
Elizabet TURSYNBAEVA,165.16,CA,2016,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Alena LEONOVA,160.37,CA,2016,LEONOVA,Alena,"Alena, LEONOVA"
Joshi HELGESSON,155.7,CA,2016,HELGESSON,Joshi,"Joshi, HELGESSON"
Veronik MALLET,151.85,CA,2016,MALLET,Veronik,"Veronik, MALLET"
Kaetlyn OSMOND,146.06,CA,2016,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Isabelle OLSSON,141.58,CA,2016,OLSSON,Isabelle,"Isabelle, OLSSON"
Elena RADIONOVA,211.32,RU,2016,RADIONOVA,Elena,"Elena, RADIONOVA"
Evgenia MEDVEDEVA,206.76,RU,2016,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Adelina SOTNIKOVA,185.11,RU,2016,SOTNIKOVA,Adelina,"Adelina, SOTNIKOVA"
Polina EDMUNDS,183.2,RU,2016,EDMUNDS,Polina,"Polina, EDMUNDS"
Rika HONGO,179.12,RU,2016,HONGO,Rika,"Rika, HONGO"
Alaine CHARTRAND,173.42,RU,2016,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Roberta RODEGHIERO,162.72,RU,2016,RODEGHIERO,Roberta,"Roberta, RODEGHIERO"
Yuka NAGAI,159.62,RU,2016,NAGAI,Yuka,"Yuka, NAGAI"
Joshi HELGESSON,157.54,RU,2016,HELGESSON,Joshi,"Joshi, HELGESSON"
Riona KATO,155.56,RU,2016,KATO,Riona,"Riona, KATO"
Hannah MILLER,145.21,RU,2016,MILLER,Hannah,"Hannah, MILLER"
Dasa GRM,137.56,RU,2016,GRM,Dasa,"Dasa, GRM"
Mao ASADA,197.48,CN,2016,ASADA,Mao,"Mao, ASADA"
Rika HONGO,195.76,CN,2016,HONGO,Rika,"Rika, HONGO"
Elena RADIONOVA,184.28,CN,2016,RADIONOVA,Elena,"Elena, RADIONOVA"
Anna POGORILAYA,184.16,CN,2016,POGORILAYA,Anna,"Anna, POGORILAYA"
Karen CHEN,175.93,CN,2016,CHEN,Karen,"Karen, CHEN"
Courtney HICKS,166.0,CN,2016,HICKS,Courtney,"Courtney, HICKS"
Nicole RAJICOVA,165.26,CN,2016,RAJICOVA,Nicole,"Nicole, RAJICOVA"
So Youn PARK,164.28,CN,2016,PARK,Soyoun,"Soyoun, PARK"
Zijun LI,159.13,CN,2016,LI,Zijun,"Zijun, LI"
Hannah MILLER,151.73,CN,2016,MILLER,Hannah,"Hannah, MILLER"
Ziquan ZHAO,139.77,CN,2016,ZHAO,Ziquan,"Ziquan, ZHAO"
Lu ZHENG,130.32,CN,2016,ZHENG,Lu,"Lu, ZHENG"
Satoko MIYAHARA,203.11,JP,2016,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Courtney HICKS,183.12,JP,2016,HICKS,Courtney,"Courtney, HICKS"
Mao ASADA,182.99,JP,2016,ASADA,Mao,"Mao, ASADA"
Ashley WAGNER,179.33,JP,2016,WAGNER,Ashley,"Ashley, WAGNER"
Mirai NAGASU,175.64,JP,2016,NAGASU,Mirai,"Mirai, NAGASU"
Kaetlyn OSMOND,168.48,JP,2016,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Zijun LI,166.4,JP,2016,LI,Zijun,"Zijun, LI"
Alena LEONOVA,165.75,JP,2016,LEONOVA,Alena,"Alena, LEONOVA"
Anna POGORILAYA,164.63,JP,2016,POGORILAYA,Anna,"Anna, POGORILAYA"
Mariko KIHARA,163.19,JP,2016,KIHARA,Mariko,"Mariko, KIHARA"
Maria ARTEMIEVA,158.33,JP,2016,ARTEMIEVA,Maria,"Maria, ARTEMIEVA"
Evgenia MEDVEDEVA,222.54,FN,2016,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Satoko MIYAHARA,208.85,FN,2016,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Elena RADIONOVA,201.13,FN,2016,RADIONOVA,Elena,"Elena, RADIONOVA"
Ashley WAGNER,199.81,FN,2016,WAGNER,Ashley,"Ashley, WAGNER"
Gracie GOLD,194.79,FN,2016,GOLD,Gracie,"Gracie, GOLD"
Mao ASADA,194.32,FN,2016,ASADA,Mao,"Mao, ASADA"
Evgenia MEDVEDEVA,215.45,EU,2016,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Elena RADIONOVA,209.99,EU,2016,RADIONOVA,Elena,"Elena, RADIONOVA"
Anna POGORILAYA,187.05,EU,2016,POGORILAYA,Anna,"Anna, POGORILAYA"
Angelina KUCHVALSKA,176.99,EU,2016,KUCHVALSKA,Angelina,"Angelina, KUCHVALSKA"
Roberta RODEGHIERO,170.76,EU,2016,RODEGHIERO,Roberta,"Roberta, RODEGHIERO"
Mae Berenice MEITE,161.23,EU,2016,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Nathalie WEINZIERL,160.64,EU,2016,WEINZIERL,Nathalie,"Nathalie, WEINZIERL"
Viveca LINDFORS,155.49,EU,2016,LINDFORS,Viveca,"Viveca, LINDFORS"
Joshi HELGESSON,153.29,EU,2016,HELGESSON,Joshi,"Joshi, HELGESSON"
Laurine LECAVELIER,152.34,EU,2016,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Ivett TOTH,150.65,EU,2016,TOTH,Ivett,"Ivett, TOTH"
Nicole RAJICOVA,146.1,EU,2016,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Matilda ALGOTSSON,145.32,EU,2016,ALGOTSSON,Matilda,"Matilda, ALGOTSSON"
Giada RUSSO,143.4,EU,2016,RUSSO,Giada,"Giada, RUSSO"
Anastasia GALUSTYAN,143.05,EU,2016,GALUSTYAN,Anastasia,"Anastasia, GALUSTYAN"
Aleksandra GOLOVKINA,139.83,EU,2016,GOLOVKINA,Aleksandra,"Aleksandra, GOLOVKINA"
Anne Line GJERSEM,139.48,EU,2016,GJERSEM,Anne Line,"Anne Line, GJERSEM"
Fleur MAXWELL,137.76,EU,2016,MAXWELL,Fleur,"Fleur, MAXWELL"
Helery HÄLVIN,135.02,EU,2016,HÄLVIN,Helery,"Helery, HÄLVIN"
Niki WORIES,131.87,EU,2016,WORIES,Niki,"Niki, WORIES"
Anna KHNYCHENKOVA,128.8,EU,2016,KHNYCHENKOVA,Anna,"Anna, KHNYCHENKOVA"
Kerstin FRANK,128.08,EU,2016,FRANK,Kerstin,"Kerstin, FRANK"
Eliska BREZINOVA,121.26,EU,2016,BREZINOVA,Eliska,"Eliska, BREZINOVA"
Isabelle OLSSON,117.5,EU,2016,OLSSON,Isabelle,"Isabelle, OLSSON"
Satoko MIYAHARA,214.91,4C,2016,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Mirai NAGASU,193.86,4C,2016,NAGASU,Mirai,"Mirai, NAGASU"
Rika HONGO,181.78,4C,2016,HONGO,Rika,"Rika, HONGO"
So Youn PARK,178.92,4C,2016,PARK,Soyoun,"Soyoun, PARK"
Gracie GOLD,178.39,4C,2016,GOLD,Gracie,"Gracie, GOLD"
Kaetlyn OSMOND,175.63,4C,2016,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Kanako MURAKAMI,175.12,4C,2016,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Da Bin CHOI,173.71,4C,2016,CHOI,Dabin,"Dabin, CHOI"
Na Hyun KIM,170.7,4C,2016,KIM,Nahyun,"Nahyun, KIM"
Zijun LI,167.88,4C,2016,LI,Zijun,"Zijun, LI"
Alaine CHARTRAND,165.73,4C,2016,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Karen CHEN,161.52,4C,2016,CHEN,Karen,"Karen, CHEN"
Kailani CRAINE,157.82,4C,2016,CRAINE,Kailani,"Kailani, CRAINE"
Veronik MALLET,155.98,4C,2016,MALLET,Veronik,"Veronik, MALLET"
Amy LIN,155.61,4C,2016,LIN,Amy,"Amy, LIN"
Ziquan ZHAO,147.79,4C,2016,ZHAO,Ziquan,"Ziquan, ZHAO"
Brooklee HAN,135.75,4C,2016,HAN,Brooklee,"Brooklee, HAN"
Michaela DU TOIT,121.12,4C,2016,DU TOIT,Michaela,"Michaela, DU TOIT"
Lu ZHENG,118.73,4C,2016,ZHENG,Lu,"Lu, ZHENG"
Maisy Hiu Ching MA,115.1,4C,2016,MA,Maisy Hiu Ching,"Maisy Hiu Ching, MA"
Katie PASFIELD,95.78,4C,2016,PASFIELD,Katie,"Katie, PASFIELD"
Thita LAMSAM,89.56,4C,2016,LAMSAM,Thita,"Thita, LAMSAM"
Evgenia MEDVEDEVA,223.86,WR,2016,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Ashley WAGNER,215.39,WR,2016,WAGNER,Ashley,"Ashley, WAGNER"
Anna POGORILAYA,213.69,WR,2016,POGORILAYA,Anna,"Anna, POGORILAYA"
Gracie GOLD,211.29,WR,2016,GOLD,Gracie,"Gracie, GOLD"
Satoko MIYAHARA,210.61,WR,2016,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Elena RADIONOVA,209.81,WR,2016,RADIONOVA,Elena,"Elena, RADIONOVA"
Mao ASADA,200.3,WR,2016,ASADA,Mao,"Mao, ASADA"
Rika HONGO,199.15,WR,2016,HONGO,Rika,"Rika, HONGO"
Gabrielle DALEMAN,195.68,WR,2016,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Mirai NAGASU,186.65,WR,2016,NAGASU,Mirai,"Mirai, NAGASU"
Zijun LI,184.52,WR,2016,LI,Zijun,"Zijun, LI"
Elizabet TURSYNBAEVA,183.62,WR,2016,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Nicole RAJICOVA,173.05,WR,2016,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Da Bin CHOI,159.92,WR,2016,CHOI,Dabin,"Dabin, CHOI"
Angelina KUCHVALSKA,158.99,WR,2016,KUCHVALSKA,Angelina,"Angelina, KUCHVALSKA"
Roberta RODEGHIERO,158.41,WR,2016,RODEGHIERO,Roberta,"Roberta, RODEGHIERO"
Alaine CHARTRAND,157.82,WR,2016,CHARTRAND,Alaine,"Alaine, CHARTRAND"
So Youn PARK,154.24,WR,2016,PARK,Soyoun,"Soyoun, PARK"
Anna KHNYCHENKOVA,154.02,WR,2016,KHNYCHENKOVA,Anna,"Anna, KHNYCHENKOVA"
Viveca LINDFORS,152.93,WR,2016,LINDFORS,Viveca,"Viveca, LINDFORS"
Amy LIN,146.55,WR,2016,LIN,Amy,"Amy, LIN"
Niki WORIES,140.87,WR,2016,WORIES,Niki,"Niki, WORIES"
Ziquan ZHAO,139.67,WR,2016,ZHAO,Ziquan,"Ziquan, ZHAO"
Anastasia GALUSTYAN,136.07,WR,2016,GALUSTYAN,Anastasia,"Anastasia, GALUSTYAN"
Ashley WAGNER,196.44,US,2017,WAGNER,Ashley,"Ashley, WAGNER"
Mariah BELL,191.59,US,2017,BELL,Mariah,"Mariah, BELL"
Mai MIHARA,189.28,US,2017,MIHARA,Mai,"Mai, MIHARA"
Gabrielle DALEMAN,186.63,US,2017,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
Gracie GOLD,184.22,US,2017,GOLD,Gracie,"Gracie, GOLD"
Mao ASADA,176.78,US,2017,ASADA,Mao,"Mao, ASADA"
Serafima SAKHANOVICH,163.84,US,2017,SAKHANOVICH,Serafima,"Serafima, SAKHANOVICH"
So Youn PARK,161.36,US,2017,PARK,Soyoun,"Soyoun, PARK"
Roberta RODEGHIERO,149.13,US,2017,RODEGHIERO,Roberta,"Roberta, RODEGHIERO"
Kanako MURAKAMI,145.03,US,2017,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Angelina KUCHVALSKA,134.97,US,2017,KUCHVALSKA,Angelina,"Angelina, KUCHVALSKA"
Evgenia MEDVEDEVA,220.65,CA,2017,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Kaetlyn OSMOND,206.45,CA,2017,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Satoko MIYAHARA,192.08,CA,2017,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Elizaveta TUKTAMYSHEVA,187.99,CA,2017,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Alaine CHARTRAND,185.56,CA,2017,CHARTRAND,Alaine,"Alaine, CHARTRAND"
Rika HONGO,171.19,CA,2017,HONGO,Rika,"Rika, HONGO"
Dabin CHOI,165.78,CA,2017,CHOI,Dabin,"Dabin, CHOI"
Nahyun KIM,164.48,CA,2017,KIM,Nahyun,"Nahyun, KIM"
Mirai NAGASU,151.42,CA,2017,NAGASU,Mirai,"Mirai, NAGASU"
Joshi HELGESSON,149.77,CA,2017,HELGESSON,Joshi,"Joshi, HELGESSON"
Yuka NAGAI,147.56,CA,2017,NAGAI,Yuka,"Yuka, NAGAI"
Evgenia MEDVEDEVA,221.54,FR,2017,MEDVEDEVA,Evgenia,"Evgenia, MEDVEDEVA"
Maria SOTSKOVA,200.35,FR,2017,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Wakaba HIGUCHI,194.48,FR,2017,HIGUCHI,Wakaba,"Wakaba, HIGUCHI"
Gabrielle DALEMAN,192.1,FR,2017,DALEMAN,Gabrielle,"Gabrielle, DALEMAN"
So Youn PARK,185.19,FR,2017,PARK,Soyoun,"Soyoun, PARK"
Laurine LECAVELIER,184.65,FR,2017,LECAVELIER,Laurine,"Laurine, LECAVELIER"
Mae Berenice MEITE,172.65,FR,2017,MEITE,Mae Berenice,"Mae Berenice, MEITE"
Gracie GOLD,165.89,FR,2017,GOLD,Gracie,"Gracie, GOLD"
Mao ASADA,161.39,FR,2017,ASADA,Mao,"Mao, ASADA"
Yuka NAGAI,159.49,FR,2017,NAGAI,Yuka,"Yuka, NAGAI"
Anastasia GALUSTYAN,155.49,FR,2017,GALUSTYAN,Anastasia,"Anastasia, GALUSTYAN"
Alena LEONOVA,141.36,FR,2017,LEONOVA,Alena,"Alena, LEONOVA"
Anna POGORILAYA,215.21,RU,2017,POGORILAYA,Anna,"Anna, POGORILAYA"
Elena RADIONOVA,195.6,RU,2017,RADIONOVA,Elena,"Elena, RADIONOVA"
Courtney HICKS,182.98,RU,2017,HICKS,Courtney,"Courtney, HICKS"
Zijun LI,181.83,RU,2017,LI,Zijun,"Zijun, LI"
Elizabet TURSYNBAEVA,181.32,RU,2017,TURSYNBAEVA,Elizabet,"Elizabet, TURSYNBAEVA"
Yura MATSUDA,177.65,RU,2017,MATSUDA,Yura,"Yura, MATSUDA"
Nicole RAJICOVA,167.56,RU,2017,RAJICOVA,Nicole,"Nicole, RAJICOVA"
Roberta RODEGHIERO,159.8,RU,2017,RODEGHIERO,Roberta,"Roberta, RODEGHIERO"
Anastasia GALUSTYAN,159.26,RU,2017,GALUSTYAN,Anastasia,"Anastasia, GALUSTYAN"
Angelina KUCHVALSKA,151.09,RU,2017,KUCHVALSKA,Angelina,"Angelina, KUCHVALSKA"
Kanako MURAKAMI,151.03,RU,2017,MURAKAMI,Kanako,"Kanako, MURAKAMI"
Julia LIPNITSKAIA,148.13,RU,2017,LIPNITSKAIA,Julia,"Julia, LIPNITSKAIA"
Elena RADIONOVA,205.9,CN,2017,RADIONOVA,Elena,"Elena, RADIONOVA"
Kaetlyn OSMOND,196.0,CN,2017,OSMOND,Kaetlyn,"Kaetlyn, OSMOND"
Elizaveta TUKTAMYSHEVA,192.57,CN,2017,TUKTAMISHEVA,Elizaveta,"Elizaveta, TUKTAMISHEVA"
Mai MIHARA,190.92,CN,2017,MIHARA,Mai,"Mai, MIHARA"
Rika HONGO,181.75,CN,2017,HONGO,Rika,"Rika, HONGO"
Ashley WAGNER,181.38,CN,2017,WAGNER,Ashley,"Ashley, WAGNER"
Karen CHEN,179.39,CN,2017,CHEN,Karen,"Karen, CHEN"
Zijun LI,172.4,CN,2017,LI,Zijun,"Zijun, LI"
Courtney HICKS,163.64,CN,2017,HICKS,Courtney,"Courtney, HICKS"
Xiangning LI,157.27,CN,2017,LI,Xiangning,"Xiangning, LI"
Ziquan ZHAO,149.12,CN,2017,ZHAO,Ziquan,"Ziquan, ZHAO"
Joshi HELGESSON,144.64,CN,2017,HELGESSON,Joshi,"Joshi, HELGESSON"
Anna POGORILAYA,210.86,JP,2017,POGORILAYA,Anna,"Anna, POGORILAYA"
Satoko MIYAHARA,198.0,JP,2017,MIYAHARA,Satoko,"Satoko, MIYAHARA"
Maria SOTSKOVA,195.88,JP,2017,SOTSKOVA,Maria,"Maria, SOTSKOVA"
Wakaba HIGUCHI,185.39,JP,2017,HIGUCHI,Wakaba,"Wakaba, HIGUCHI"
Mirai NAGASU,180.33,JP,2017,NAGASU,Mirai,"Mirai, NAGASU"
Karen CHEN,178.45,JP,2017,CHEN,Karen,"Karen, CHEN"
