name,score,event,year,last_name,first_name,full_name
Daisuke TAKAHASHI,268.31,JP,2014,TAKAHASHI,Daisuke,TAKAHASHI Daisuke
Nobunari ODA,253.16,JP,2014,ODA,Nobunari,ODA Nobunari
Jeremy ABBOTT,237.41,JP,2014,ABBOTT,Jeremy,ABBOTT Jeremy
Adam RIPPON,233.71,JP,2014,RIPPON,Adam,RIPPON Adam
Javier FERNANDEZ,230.45,JP,2014,FERNANDEZ,Javier,FERNANDEZ Javier
Takahito MURA,227.22,JP,2014,MURA,Takahito,MURA Takahito
Max AARON,223.35,JP,2014,AARON,Max,AARON Max
Konstantin MENSHOV,221.32,JP,2014,MENSHOV,Konstantin,MENSHOV Konstantin
Sergei VORONOV,221.18,JP,2014,VORONOV,Sergei,VORONOV Sergei
Yuzuru HANYU,293.25,FN,2014,HANYU,Yuzuru,HANYU Yuzuru
Patrick CHAN,280.08,FN,2014,CHAN,Patrick,CHAN Patrick
Nobunari ODA,255.96,FN,2014,ODA,Nobunari,ODA Nobunari
Tatsuki MACHIDA,236.03,FN,2014,MACHIDA,Tatsuki,MACHIDA Tatsuki
Maxim KOVTUN,233.24,FN,2014,KOVTUN,Maxim,KOVTUN Maxim
Han YAN,232.55,FN,2014,YAN,Han,YAN Han
Javier FERNANDEZ,267.11,EU,2014,FERNANDEZ,Javier,FERNANDEZ Javier
Sergei VORONOV,252.55,EU,2014,VORONOV,Sergei,VORONOV Sergei
Konstantin MENSHOV,237.24,EU,2014,MENSHOV,Konstantin,MENSHOV Konstantin
Michal BREZINA,236.98,EU,2014,BREZINA,Michal,BREZINA Michal
Maxim KOVTUN,232.37,EU,2014,KOVTUN,Maxim,KOVTUN Maxim
Peter LIEBERS,225.76,EU,2014,LIEBERS,Peter,LIEBERS Peter
Tomas VERNER,223.66,EU,2014,VERNER,Tomas,VERNER Tomas
Brian JOUBERT,221.95,EU,2014,JOUBERT,Brian,JOUBERT Brian
Jorik HENDRICKX,205.92,EU,2014,HENDRICKX,Jorik,HENDRICKX Jorik
Alexei BYCHENKO,203.76,EU,2014,BYCHENKO,Alexei,BYCHENKO Alexei
Alexander MAJOROV,202.47,EU,2014,MAJOROV,Alexander,MAJOROV Alexander
Chafik BESSEGHIER,198.07,EU,2014,BESSEGHIER,Chafik,BESSEGHIER Chafik
Florent AMODIO,190.13,EU,2014,AMODIO,Florent,AMODIO Florent
Viktor PFEIFER,189.06,EU,2014,PFEIFER,Viktor,PFEIFER Viktor
Franz STREUBEL,182.21,EU,2014,STREUBEL,Franz,STREUBEL Franz
Kim LUCINE,179.89,EU,2014,LUCINE,Kim,LUCINE Kim
Stephane WALKER,179.52,EU,2014,WALKER,Stephane,WALKER Stephane
Javier RAYA,179.37,EU,2014,RAYA,Javier,RAYA Javier
Maciej CIEPLUCHA,179.06,EU,2014,CIEPLUCHA,Maciej,CIEPLUCHA Maciej
Pavel IGNATENKO,172.08,EU,2014,IGNATENKO,Pavel,IGNATENKO Pavel
Zoltan KELEMEN,171.26,EU,2014,KELEMEN,Zoltan,KELEMEN Zoltan
Yakov GODOROZHA,158.88,EU,2014,GODOROZHA,Yakov,GODOROZHA Yakov
Paul Bonifacio PARKINSON,157.81,EU,2014,PARKINSON,Paul Bonifacio,PARKINSON Paul Bonifacio
Viktor ROMANENKOV,153.66,EU,2014,ROMANENKOV,Viktor,ROMANENKOV Viktor
Takahito MURA,242.56,4C,2014,MURA,Takahito,MURA Takahito
Takahiko KOZUKA,236.38,4C,2014,KOZUKA,Takahiko,KOZUKA Takahiko
Nan SONG,236.09,4C,2014,SONG,Nan,SONG Nan
Denis TEN,226.37,4C,2014,TEN,Denis,TEN Denis
Richard DORNBUSH,224.44,4C,2014,DORNBUSH,Richard,DORNBUSH Richard
Joshua FARRIS,221.0,4C,2014,FARRIS,Joshua,FARRIS Joshua
Jinlin GUAN,214.26,4C,2014,GUAN,Jinlin,GUAN Jinlin
Adam RIPPON,213.2,4C,2014,RIPPON,Adam,RIPPON Adam
Jeremy TEN,208.51,4C,2014,TEN,Jeremy,TEN Jeremy
Nam NGUYEN,204.69,4C,2014,NGUYEN,Nam,NGUYEN Nam
Elladj BALDE,201.45,4C,2014,BALDE,Elladj,BALDE Elladj
Christopher CALUZA,191.21,4C,2014,CALUZA,Christopher,CALUZA Christopher
Misha GE,188.41,4C,2014,GE,Misha,GE Misha
June Hyoung LEE,184.14,4C,2014,LEE,June Hyoung,LEE June Hyoung
Abzal RAKIMGALIEV,184.13,4C,2014,RAKIMGALIEV,Abzal,RAKIMGALIEV Abzal
Yi WANG,179.52,4C,2014,WANG,Yi,WANG Yi
Keiji TANAKA,178.91,4C,2014,TANAKA,Keiji,TANAKA Keiji
Chih-I TSAO,166.73,4C,2014,TSAO,Chih-I,TSAO Chih-I
Dong Won LEE,166.73,4C,2014,LEE,Dong Won,LEE Dong Won
Brendan KERRY,163.37,4C,2014,KERRY,Brendan,KERRY Brendan
David KRANJEC,156.5,4C,2014,KRANJEC,David,KRANJEC David
Jordan JU,152.46,4C,2014,JU,Jordan,JU Jordan
Julian Zhi Jie YEE,137.56,4C,2014,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Maverick EGUIA,136.99,4C,2014,EGUIA,Maverick,EGUIA Maverick
HANYU Yuzuru,280.09,OL,2014,HANYU,Yuzuru,HANYU Yuzuru
CHAN Patrick,275.62,OL,2014,CHAN,Patrick,CHAN Patrick
TEN Denis,255.1,OL,2014,TEN,Denis,TEN Denis
FERNANDEZ Javier,253.92,OL,2014,FERNANDEZ,Javier,FERNANDEZ Javier
MACHIDA Tatsuki,253.42,OL,2014,MACHIDA,Tatsuki,MACHIDA Tatsuki
TAKAHASHI Daisuke,250.67,OL,2014,TAKAHASHI,Daisuke,TAKAHASHI Daisuke
YAN Han,246.2,OL,2014,YAN,Han,YAN Han
LIEBERS Peter,239.87,OL,2014,LIEBERS,Peter,LIEBERS Peter
BROWN Jason,238.37,OL,2014,BROWN,Jason,BROWN Jason
BREZINA Michal,233.62,OL,2014,BREZINA,Michal,BREZINA Michal
VERNER Tomas,232.99,OL,2014,VERNER,Tomas,VERNER Tomas
ABBOTT Jeremy,232.7,OL,2014,ABBOTT,Jeremy,ABBOTT Jeremy
JOUBERT Brian,231.77,OL,2014,JOUBERT,Brian,JOUBERT Brian
MAJOROV Alexander,224.86,OL,2014,MAJOROV,Alexander,MAJOROV Alexander
REYNOLDS Kevin,222.23,OL,2014,REYNOLDS,Kevin,REYNOLDS Kevin
HENDRICKX Jorik,214.04,OL,2014,HENDRICKX,Jorik,HENDRICKX Jorik
GE Misha,203.26,OL,2014,GE,Misha,GE Misha
AMODIO Florent,198.64,OL,2014,AMODIO,Florent,AMODIO Florent
MARTINEZ Michael Christian,184.25,OL,2014,MARTINEZ,Michael Christian,MARTINEZ Michael Christian
GODOROZHA Yakov,182.19,OL,2014,GODOROZHA,Yakov,GODOROZHA Yakov
BYCHENKO Alexei,177.06,OL,2014,BYCHENKO,Alexei,BYCHENKO Alexei
RAKIMGALIEV Abzal,174.4,OL,2014,RAKIMGALIEV,Abzal,RAKIMGALIEV Abzal
KELEMEN Zoltan,158.76,OL,2014,KELEMEN,Zoltan,KELEMEN Zoltan
ROMANENKOV Viktor,139.99,OL,2014,ROMANENKOV,Viktor,ROMANENKOV Viktor
Yuzuru HANYU,282.59,WR,2014,HANYU,Yuzuru,HANYU Yuzuru
Tatsuki MACHIDA,282.26,WR,2014,MACHIDA,Tatsuki,MACHIDA Tatsuki
Javier FERNANDEZ,275.93,WR,2014,FERNANDEZ,Javier,FERNANDEZ Javier
Maxim KOVTUN,247.37,WR,2014,KOVTUN,Maxim,KOVTUN Maxim
Jeremy ABBOTT,246.35,WR,2014,ABBOTT,Jeremy,ABBOTT Jeremy
Takahiko KOZUKA,238.02,WR,2014,KOZUKA,Takahiko,KOZUKA Takahiko
Han YAN,231.91,WR,2014,YAN,Han,YAN Han
Max AARON,225.66,WR,2014,AARON,Max,AARON Max
Chafik BESSEGHIER,224.19,WR,2014,BESSEGHIER,Chafik,BESSEGHIER Chafik
Tomas VERNER,223.14,WR,2014,VERNER,Tomas,VERNER Tomas
Kevin REYNOLDS,215.51,WR,2014,REYNOLDS,Kevin,REYNOLDS Kevin
Nam NGUYEN,214.06,WR,2014,NGUYEN,Nam,NGUYEN Nam
Ivan RIGHINI,213.09,WR,2014,RIGHINI,Ivan,RIGHINI Ivan
Peter LIEBERS,211.92,WR,2014,LIEBERS,Peter,LIEBERS Peter
Alexei BYCHENKO,211.24,WR,2014,BYCHENKO,Alexei,BYCHENKO Alexei
Jin Seo KIM,202.8,WR,2014,KIM,Jinseo,KIM Jinseo
Jorik HENDRICKX,196.78,WR,2014,HENDRICKX,Jorik,HENDRICKX Jorik
Elladj BALDE,195.39,WR,2014,BALDE,Elladj,BALDE Elladj
Christopher CALUZA,193.23,WR,2014,CALUZA,Christopher,CALUZA Christopher
Abzal RAKIMGALIEV,183.55,WR,2014,RAKIMGALIEV,Abzal,RAKIMGALIEV Abzal
Zoltan KELEMEN,176.81,WR,2014,KELEMEN,Zoltan,KELEMEN Zoltan
Maciej CIEPLUCHA,175.97,WR,2014,CIEPLUCHA,Maciej,CIEPLUCHA Maciej
Stephane WALKER,163.91,WR,2014,WALKER,Stephane,WALKER Stephane
Tatsuki MACHIDA,269.09,US,2015,MACHIDA,Tatsuki,MACHIDA Tatsuki
Jason BROWN,234.17,US,2015,BROWN,Jason,BROWN Jason
Nam NGUYEN,232.24,US,2015,NGUYEN,Nam,NGUYEN Nam
Denis TEN,224.74,US,2015,TEN,Denis,TEN Denis
Jeremy ABBOTT,219.33,US,2015,ABBOTT,Jeremy,ABBOTT Jeremy
Adian PITKEEV,212.07,US,2015,PITKEEV,Adian,PITKEEV Adian
Chafik BESSEGHIER,208.7,US,2015,BESSEGHIER,Chafik,BESSEGHIER Chafik
Douglas RAZZANO,204.48,US,2015,RAZZANO,Douglas,RAZZANO Douglas
Artur GACHINSKI,200.13,US,2015,GACHINSKI,Artur,GACHINSKI Artur
Michael Christian MARTINEZ,197.58,US,2015,MARTINEZ,Michael Christian,MARTINEZ Michael Christian
Alexei BYCHENKO,185.98,US,2015,BYCHENKO,Alexei,BYCHENKO Alexei
Takahito MURA,255.81,CA,2015,MURA,Takahito,MURA Takahito
Javier FERNANDEZ,244.87,CA,2015,FERNANDEZ,Javier,FERNANDEZ Javier
Max AARON,231.77,CA,2015,AARON,Max,AARON Max
Stephen CARRIERE,231.67,CA,2015,CARRIERE,Stephen,CARRIERE Stephen
Konstantin MENSHOV,225.03,CA,2015,MENSHOV,Konstantin,MENSHOV Konstantin
Florent AMODIO,215.71,CA,2015,AMODIO,Florent,AMODIO Florent
Michal BREZINA,208.24,CA,2015,BREZINA,Michal,BREZINA Michal
Takahiko KOZUKA,203.17,CA,2015,KOZUKA,Takahiko,KOZUKA Takahiko
Andrei ROGOZINE,202.4,CA,2015,ROGOZINE,Andrei,ROGOZINE Andrei
Adam RIPPON,201.92,CA,2015,RIPPON,Adam,RIPPON Adam
Liam FIRUS,198.91,CA,2015,FIRUS,Liam,FIRUS Liam
Maxim KOVTUN,243.35,FR,2015,KOVTUN,Maxim,KOVTUN Maxim
Tatsuki MACHIDA,237.74,FR,2015,MACHIDA,Tatsuki,MACHIDA Tatsuki
Denis TEN,236.28,FR,2015,TEN,Denis,TEN Denis
Konstantin MENSHOV,233.22,FR,2015,MENSHOV,Konstantin,MENSHOV Konstantin
Adam RIPPON,225.42,FR,2015,RIPPON,Adam,RIPPON Adam
Adian PITKEEV,219.38,FR,2015,PITKEEV,Adian,PITKEEV Adian
Richard DORNBUSH,219.27,FR,2015,DORNBUSH,Richard,DORNBUSH Richard
Han YAN,216.85,FR,2015,YAN,Han,YAN Han
Chafik BESSEGHIER,211.24,FR,2015,BESSEGHIER,Chafik,BESSEGHIER Chafik
Douglas RAZZANO,194.24,FR,2015,RAZZANO,Douglas,RAZZANO Douglas
Florent AMODIO,193.0,FR,2015,AMODIO,Florent,AMODIO Florent
Javier FERNANDEZ,265.01,RU,2015,FERNANDEZ,Javier,FERNANDEZ Javier
Sergei VORONOV,252.0,RU,2015,VORONOV,Sergei,VORONOV Sergei
Michal BREZINA,241.23,RU,2015,BREZINA,Michal,BREZINA Michal
Misha GE,238.05,RU,2015,GE,Misha,GE Misha
Jason BROWN,235.56,RU,2015,BROWN,Jason,BROWN Jason
Takahiko KOZUKA,216.8,RU,2015,KOZUKA,Takahiko,KOZUKA Takahiko
Max AARON,212.6,RU,2015,AARON,Max,AARON Max
Artur GACHINSKI,201.26,RU,2015,GACHINSKI,Artur,GACHINSKI Artur
Stephen CARRIERE,201.24,RU,2015,CARRIERE,Stephen,CARRIERE Stephen
Jeremy TEN,198.5,RU,2015,TEN,Jeremy,TEN Jeremy
Ivan RIGHINI,195.07,RU,2015,RIGHINI,Ivan,RIGHINI Ivan
Moris KVITELASHVILI,174.25,RU,2015,KVITELASHVILI,Moris,KVITELASHVILI Moris
Maxim KOVTUN,243.34,CN,2015,KOVTUN,Maxim,KOVTUN Maxim
Yuzuru HANYU,237.55,CN,2015,HANYU,Yuzuru,HANYU Yuzuru
Richard DORNBUSH,226.73,CN,2015,DORNBUSH,Richard,DORNBUSH Richard
Nam NGUYEN,221.85,CN,2015,NGUYEN,Nam,NGUYEN Nam
Misha GE,219.28,CN,2015,GE,Misha,GE Misha
Han YAN,206.65,CN,2015,YAN,Han,YAN Han
Alexei BYCHENKO,204.15,CN,2015,BYCHENKO,Alexei,BYCHENKO Alexei
Keiji TANAKA,189.26,CN,2015,TANAKA,Keiji,TANAKA Keiji
Jin Seo KIM,183.46,CN,2015,KIM,Jinseo,KIM Jinseo
Yuhang GUAN,177.66,CN,2015,GUAN,Yuhang,GUAN Yuhang
Yi WANG,160.92,CN,2015,WANG,Yi,WANG Yi
Daisuke MURAKAMI,246.07,JP,2015,MURAKAMI,Daisuke,MURAKAMI Daisuke
Sergei VORONOV,236.65,JP,2015,VORONOV,Sergei,VORONOV Sergei
Takahito MURA,234.44,JP,2015,MURA,Takahito,MURA Takahito
Yuzuru HANYU,229.8,JP,2015,HANYU,Yuzuru,HANYU Yuzuru
Jeremy ABBOTT,229.65,JP,2015,ABBOTT,Jeremy,ABBOTT Jeremy
Elladj BALDE,212.5,JP,2015,BALDE,Elladj,BALDE Elladj
Ross MINER,205.36,JP,2015,MINER,Ross,MINER Ross
Jeremy TEN,203.27,JP,2015,TEN,Jeremy,TEN Jeremy
Jin Seo KIM,197.2,JP,2015,KIM,Jinseo,KIM Jinseo
Ivan RIGHINI,196.22,JP,2015,RIGHINI,Ivan,RIGHINI Ivan
Joshua FARRIS,169.88,JP,2015,FARRIS,Joshua,FARRIS Joshua
Yuzuru HANYU,288.16,FN,2015,HANYU,Yuzuru,HANYU Yuzuru
Javier FERNANDEZ,253.9,FN,2015,FERNANDEZ,Javier,FERNANDEZ Javier
Sergei VORONOV,244.53,FN,2015,VORONOV,Sergei,VORONOV Sergei
Maxim KOVTUN,242.27,FN,2015,KOVTUN,Maxim,KOVTUN Maxim
Takahito MURA,235.37,FN,2015,MURA,Takahito,MURA Takahito
Tatsuki MACHIDA,216.13,FN,2015,MACHIDA,Tatsuki,MACHIDA Tatsuki
Javier FERNANDEZ,262.49,EU,2015,FERNANDEZ,Javier,FERNANDEZ Javier
Maxim KOVTUN,235.68,EU,2015,KOVTUN,Maxim,KOVTUN Maxim
Sergei VORONOV,233.05,EU,2015,VORONOV,Sergei,VORONOV Sergei
Alexei BYCHENKO,220.22,EU,2015,BYCHENKO,Alexei,BYCHENKO Alexei
Michal BREZINA,220.11,EU,2015,BREZINA,Michal,BREZINA Michal
Peter LIEBERS,213.57,EU,2015,LIEBERS,Peter,LIEBERS Peter
Adian PITKEEV,210.87,EU,2015,PITKEEV,Adian,PITKEEV Adian
Ivan RIGHINI,210.75,EU,2015,RIGHINI,Ivan,RIGHINI Ivan
Florent AMODIO,210.11,EU,2015,AMODIO,Florent,AMODIO Florent
Daniel SAMOHIN,209.93,EU,2015,SAMOHIN,Daniel,SAMOHIN Daniel
Alexander MAJOROV,202.57,EU,2015,MAJOROV,Alexander,MAJOROV Alexander
Petr COUFAL,187.82,EU,2015,COUFAL,Petr,COUFAL Petr
Franz STREUBEL,186.18,EU,2015,STREUBEL,Franz,STREUBEL Franz
Javier RAYA,173.7,EU,2015,RAYA,Javier,RAYA Javier
Phillip HARRIS,173.67,EU,2015,HARRIS,Phillip,HARRIS Phillip
Yaroslav PANIOT,171.24,EU,2015,PANIOT,Yaroslav,PANIOT Yaroslav
Pavel KASKA,166.06,EU,2015,KASKA,Pavel,KASKA Pavel
Valtter VIRTANEN,164.8,EU,2015,VIRTANEN,Valtter,VIRTANEN Valtter
Justus STRID,162.05,EU,2015,STRID,Justus,STRID Justus
Patrick MYZYK,159.73,EU,2015,MYZYK,Patrick,MYZYK Patrick
Pavel IGNATENKO,156.41,EU,2015,IGNATENKO,Pavel,IGNATENKO Pavel
Sondre ODDVOLL BOE,155.27,EU,2015,ODDVOLL BOE,Sondre,ODDVOLL BOE Sondre
Larry LOUPOLOVER,139.29,EU,2015,LOUPOLOVER,Larry,LOUPOLOVER Larry
Denis TEN,289.46,4C,2015,TEN,Denis,TEN Denis
Joshua FARRIS,260.01,4C,2015,FARRIS,Joshua,FARRIS Joshua
Han YAN,259.47,4C,2015,YAN,Han,YAN Han
Daisuke MURAKAMI,256.47,4C,2015,MURAKAMI,Daisuke,MURAKAMI Daisuke
Shoma UNO,256.45,4C,2015,UNO,Shoma,UNO Shoma
Jason BROWN,243.21,4C,2015,BROWN,Jason,BROWN Jason
Takahito MURA,235.75,4C,2015,MURA,Takahito,MURA Takahito
Misha GE,226.2,4C,2015,GE,Misha,GE Misha
Yi WANG,214.76,4C,2015,WANG,Yi,WANG Yi
Adam RIPPON,212.3,4C,2015,RIPPON,Adam,RIPPON Adam
Nam NGUYEN,209.33,4C,2015,NGUYEN,Nam,NGUYEN Nam
Jeremy TEN,207.75,4C,2015,TEN,Jeremy,TEN Jeremy
Ronald LAM,202.81,4C,2015,LAM,Ronald,LAM Ronald
Liam FIRUS,199.81,4C,2015,FIRUS,Liam,FIRUS Liam
Jin Seo KIM,199.64,4C,2015,KIM,Jinseo,KIM Jinseo
Denis MARGALIK,191.25,4C,2015,MARGALIK,Denis,MARGALIK Denis
Brendan KERRY,181.25,4C,2015,KERRY,Brendan,KERRY Brendan
June Hyoung LEE,180.06,4C,2015,LEE,June Hyoung,LEE June Hyoung
Chih-I TSAO,178.46,4C,2015,TSAO,Chih-I,TSAO Chih-I
Abzal RAKIMGALIEV,168.1,4C,2015,RAKIMGALIEV,Abzal,RAKIMGALIEV Abzal
Yuhang GUAN,162.51,4C,2015,GUAN,Yuhang,GUAN Yuhang
Julian Zhi Jie YEE,157.35,4C,2015,YEE,Julian Zhi Jie,YEE Julian Zhi Jie
Se Jong BYUN,154.2,4C,2015,BYUN,Se Jong,BYUN Se Jong
Harry Hau Yin LEE,134.1,4C,2015,LEE,Harry Hau Yin,LEE Harry Hau Yin
Javier FERNANDEZ,273.9,WR,2015,FERNANDEZ,Javier,FERNANDEZ Javier
Yuzuru HANYU,271.08,WR,2015,HANYU,Yuzuru,HANYU Yuzuru
Denis TEN,267.72,WR,2015,TEN,Denis,TEN Denis
Jason BROWN,248.29,WR,2015,BROWN,Jason,BROWN Jason
Nam NGUYEN,242.59,WR,2015,NGUYEN,Nam,NGUYEN Nam
Misha GE,234.89,WR,2015,GE,Misha,GE Misha
Maxim KOVTUN,230.7,WR,2015,KOVTUN,Maxim,KOVTUN Maxim
Adam RIPPON,229.71,WR,2015,RIPPON,Adam,RIPPON Adam
Florent AMODIO,229.62,WR,2015,AMODIO,Florent,AMODIO Florent
Han YAN,229.15,WR,2015,YAN,Han,YAN Han
Joshua FARRIS,223.04,WR,2015,FARRIS,Joshua,FARRIS Joshua
Takahiko KOZUKA,222.69,WR,2015,KOZUKA,Takahiko,KOZUKA Takahiko
Sergei VORONOV,218.41,WR,2015,VORONOV,Sergei,VORONOV Sergei
Ronald LAM,214.36,WR,2015,LAM,Ronald,LAM Ronald
Michal BREZINA,213.83,WR,2015,BREZINA,Michal,BREZINA Michal
Takahito MURA,211.74,WR,2015,MURA,Takahito,MURA Takahito
Alexei BYCHENKO,209.26,WR,2015,BYCHENKO,Alexei,BYCHENKO Alexei
Chafik BESSEGHIER,199.86,WR,2015,BESSEGHIER,Chafik,BESSEGHIER Chafik
June Hyoung LEE,197.52,WR,2015,LEE,June Hyoung,LEE June Hyoung
Brendan KERRY,194.57,WR,2015,KERRY,Brendan,KERRY Brendan
Michael Christian MARTINEZ,192.38,WR,2015,MARTINEZ,Michael Christian,MARTINEZ Michael Christian
Jeremy TEN,183.79,WR,2015,TEN,Jeremy,TEN Jeremy
Alexander MAJOROV,176.55,WR,2015,MAJOROV,Alexander,MAJOROV Alexander
Yaroslav PANIOT,174.52,WR,2015,PANIOT,Yaroslav,PANIOT Yaroslav
Max AARON,258.95,US,2016,AARON,Max,AARON Max
Shoma UNO,257.43,US,2016,UNO,Shoma,UNO Shoma
Jason BROWN,238.47,US,2016,BROWN,Jason,BROWN Jason
Han YAN,236.03,US,2016,YAN,Han,YAN Han
Konstantin MENSHOV,230.79,US,2016,MENSHOV,Konstantin,MENSHOV Konstantin
Adian PITKEEV,230.75,US,2016,PITKEEV,Adian,PITKEEV Adian
Ross MINER,215.11,US,2016,MINER,Ross,MINER Ross
Brendan KERRY,203.48,US,2016,KERRY,Brendan,KERRY Brendan
Denis TEN,201.52,US,2016,TEN,Denis,TEN Denis
Takahito MURA,200.83,US,2016,MURA,Takahito,MURA Takahito
Florent AMODIO,197.45,US,2016,AMODIO,Florent,AMODIO Florent
Alexei BYCHENKO,171.83,US,2016,BYCHENKO,Alexei,BYCHENKO Alexei
Patrick CHAN,271.14,CA,2016,CHAN,Patrick,CHAN Patrick
Yuzuru HANYU,259.54,CA,2016,HANYU,Yuzuru,HANYU Yuzuru
Daisuke MURAKAMI,252.25,CA,2016,MURAKAMI,Daisuke,MURAKAMI Daisuke
Adam RIPPON,239.69,CA,2016,RIPPON,Adam,RIPPON Adam
Nam NGUYEN,238.82,CA,2016,NGUYEN,Nam,NGUYEN Nam
Alexander PETROV,221.02,CA,2016,PETROV,Alexander,PETROV Alexander
Timothy DOLENSKY,219.06,CA,2016,DOLENSKY,Timothy,DOLENSKY Timothy
Michal BREZINA,218.58,CA,2016,BREZINA,Michal,BREZINA Michal
Jin Seo KIM,195.84,CA,2016,KIM,Jinseo,KIM Jinseo
Sei KAWAHARA,195.21,CA,2016,KAWAHARA,Sei,KAWAHARA Sei
Keegan MESSING,182.25,CA,2016,MESSING,Keegan,MESSING Keegan
June Hyoung LEE,152.05,CA,2016,LEE,June Hyoung,LEE June Hyoung
Javier FERNANDEZ,271.43,RU,2016,FERNANDEZ,Javier,FERNANDEZ Javier
Adian PITKEEV,250.47,RU,2016,PITKEEV,Adian,PITKEEV Adian
Ross MINER,248.92,RU,2016,MINER,Ross,MINER Ross
Adam RIPPON,248.63,RU,2016,RIPPON,Adam,RIPPON Adam
Mikhail KOLYADA,247.97,RU,2016,KOLYADA,Mikhail,KOLYADA Mikhail
Sergei VORONOV,244.6,RU,2016,VORONOV,Sergei,VORONOV Sergei
Nam NGUYEN,231.67,RU,2016,NGUYEN,Nam,NGUYEN Nam
Ivan RIGHINI,204.16,RU,2016,RIGHINI,Ivan,RIGHINI Ivan
Takahiko KOZUKA,195.48,RU,2016,KOZUKA,Takahiko,KOZUKA Takahiko
Alexei BYCHENKO,186.0,RU,2016,BYCHENKO,Alexei,BYCHENKO Alexei
Javier FERNANDEZ,270.55,CN,2016,FERNANDEZ,Javier,FERNANDEZ Javier
Boyang JIN,261.23,CN,2016,JIN,Boyang,JIN Boyang
Han YAN,230.33,CN,2016,YAN,Han,YAN Han
Grant HOCHSTEIN,222.74,CN,2016,HOCHSTEIN,Grant,HOCHSTEIN Grant
Sergei VORONOV,222.17,CN,2016,VORONOV,Sergei,VORONOV Sergei
Michael Christian MARTINEZ,220.36,CN,2016,MARTINEZ,Michael Christian,MARTINEZ Michael Christian
Richard DORNBUSH,217.26,CN,2016,DORNBUSH,Richard,DORNBUSH Richard
Misha GE,217.17,CN,2016,GE,Misha,GE Misha
Nan SONG,212.1,CN,2016,SONG,Nan,SONG Nan
Ivan RIGHINI,200.98,CN,2016,RIGHINI,Ivan,RIGHINI Ivan
Elladj BALDE,199.41,CN,2016,BALDE,Elladj,BALDE Elladj
Moris KVITELASHVILI,192.1,CN,2016,KVITELASHVILI,Moris,KVITELASHVILI Moris
Yuzuru HANYU,322.4,JP,2016,HANYU,Yuzuru,HANYU Yuzuru
Boyang JIN,266.43,JP,2016,JIN,Boyang,JIN Boyang
Takahito MURA,242.21,JP,2016,MURA,Takahito,MURA Takahito
Grant HOCHSTEIN,235.63,JP,2016,HOCHSTEIN,Grant,HOCHSTEIN Grant
Keiji TANAKA,234.9,JP,2016,TANAKA,Keiji,TANAKA Keiji
Konstantin MENSHOV,233.58,JP,2016,MENSHOV,Konstantin,MENSHOV Konstantin
Michal BREZINA,222.49,JP,2016,BREZINA,Michal,BREZINA Michal
Richard DORNBUSH,217.5,JP,2016,DORNBUSH,Richard,DORNBUSH Richard
Chafik BESSEGHIER,215.82,JP,2016,BESSEGHIER,Chafik,BESSEGHIER Chafik
Maxim KOVTUN,212.63,JP,2016,KOVTUN,Maxim,KOVTUN Maxim
Elladj BALDE,211.09,JP,2016,BALDE,Elladj,BALDE Elladj
Brendan KERRY,177.98,JP,2016,KERRY,Brendan,KERRY Brendan
Yuzuru HANYU,330.43,FN,2016,HANYU,Yuzuru,HANYU Yuzuru
Javier FERNANDEZ,292.95,FN,2016,FERNANDEZ,Javier,FERNANDEZ Javier
Shoma UNO,276.79,FN,2016,UNO,Shoma,UNO Shoma
Patrick CHAN,263.45,FN,2016,CHAN,Patrick,CHAN Patrick
Boyang JIN,263.45,FN,2016,JIN,Boyang,JIN Boyang
Daisuke MURAKAMI,235.49,FN,2016,MURAKAMI,Daisuke,MURAKAMI Daisuke
Javier FERNANDEZ,302.77,EU,2016,FERNANDEZ,Javier,FERNANDEZ Javier
Alexei BYCHENKO,242.56,EU,2016,BYCHENKO,Alexei,BYCHENKO Alexei
Maxim KOVTUN,242.21,EU,2016,KOVTUN,Maxim,KOVTUN Maxim
Florent AMODIO,240.96,EU,2016,AMODIO,Florent,AMODIO Florent
Mikhail KOLYADA,236.58,EU,2016,KOLYADA,Mikhail,KOLYADA Mikhail
Ivan RIGHINI,236.36,EU,2016,RIGHINI,Ivan,RIGHINI Ivan
Daniel SAMOHIN,232.08,EU,2016,SAMOHIN,Daniel,SAMOHIN Daniel
Alexander PETROV,229.69,EU,2016,PETROV,Alexander,PETROV Alexander
Jorik HENDRICKX,221.39,EU,2016,HENDRICKX,Jorik,HENDRICKX Jorik
Michal BREZINA,211.81,EU,2016,BREZINA,Michal,BREZINA Michal
Alexander MAJOROV,204.27,EU,2016,MAJOROV,Alexander,MAJOROV Alexander
Deniss VASILJEVS,204.24,EU,2016,VASILJEVS,Deniss,VASILJEVS Deniss
Matteo RIZZO,200.81,EU,2016,RIZZO,Matteo,RIZZO Matteo
Franz STREUBEL,196.17,EU,2016,STREUBEL,Franz,STREUBEL Franz
Ivan PAVLOV,189.65,EU,2016,PAVLOV,Ivan,PAVLOV Ivan
Paul FENTZ,182.59,EU,2016,FENTZ,Paul,FENTZ Paul
Felipe MONTOYA,181.95,EU,2016,MONTOYA,Felipe,MONTOYA Felipe
Phillip HARRIS,180.99,EU,2016,HARRIS,Phillip,HARRIS Phillip
